Date,Daily_PnL
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-16,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,0.0
2023-01-23,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-26,0.0
2023-01-27,0.0
2023-01-30,0.0
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-13,0.0
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,0.0
2023-03-03,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,0.0
2023-03-13,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-16,0.0
2023-03-17,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-27,0.0
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-10,0.0
2023-04-11,0.0
2023-04-12,0.0
2023-04-13,0.0
2023-04-14,0.0
2023-04-17,0.0
2023-04-18,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-21,0.0
2023-04-24,0.0
2023-04-25,0.0
2023-04-26,0.0
2023-04-27,0.0
2023-04-28,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-15,0.0
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-22,0.0
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-29,0.0
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-05,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,0.0
2023-06-12,0.0
2023-06-13,0.0
2023-06-14,0.0
2023-06-15,0.0
2023-06-16,0.0
2023-06-19,0.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-22,0.0
2023-06-23,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-28,0.0
2023-06-29,0.0
2023-06-30,0.0
2023-07-03,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-06,0.0
2023-07-07,0.0
2023-07-10,0.0
2023-07-11,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-17,0.0
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,0.0
2023-07-21,0.0
2023-07-24,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,0.0
2023-08-11,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-26,0.0
2023-10-27,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-02,0.0
2023-11-03,0.0
2023-11-06,0.0
2023-11-07,0.0
2023-11-08,0.0
2023-11-09,0.0
2023-11-10,0.0
2023-11-13,0.0
2023-11-14,0.0
2023-11-15,0.0
2023-11-16,0.0
2023-11-17,0.0
2023-11-20,0.0
2023-11-21,0.0
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,0.0
2023-11-27,0.0
2023-11-28,0.0
2023-11-29,0.0
2023-11-30,0.0
2023-12-01,0.0
2023-12-04,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-11,-0.4704282386989205
2023-12-12,-1.4361443516423174
2023-12-13,-1.5561991580068846
2023-12-14,-1.4684830854912674
2023-12-15,1.8100000000000005
2023-12-18,1.9099999999999984
2023-12-19,2.2700000000000014
2023-12-20,3.49
2023-12-21,3.1866479394838265
2023-12-22,2.630529308837353
2023-12-25,2.601358585191388
2023-12-26,1.953523584614636
2023-12-27,1.3449909179871167
2023-12-28,1.320863163479875
2023-12-29,1.384363642224427
2024-01-01,1.3119490949880523
2024-01-02,1.36760792508234
2024-01-03,1.9831417920715593
2024-01-04,1.9069607729909486
2024-01-05,1.412503903656508
2024-01-08,1.0305510415778603
2024-01-09,1.0013771386643686
2024-01-10,0.9716247708944579
2024-01-11,1.2222842042049518
2024-01-12,1.685999485386035
2024-01-15,1.4600000000000004
2024-01-16,1.4600000000000004
2024-01-17,1.4600000000000004
2024-01-18,1.4600000000000004
2024-01-19,1.4600000000000004
2024-01-22,1.4600000000000004
2024-01-23,1.4600000000000004
2024-01-24,1.4600000000000004
2024-01-25,1.4600000000000004
2024-01-26,1.1212568657569402
2024-01-29,0.836126104295011
2024-01-30,0.7240070942169887
2024-01-31,1.6200000000000019
2024-02-01,1.0191665497795166
2024-02-02,1.2968667368896774
2024-02-05,0.6166155835615683
2024-02-06,0.03842050046735568
2024-02-07,1.1953912573689331
2024-02-08,1.1109236987057278
2024-02-09,1.3069543590568962
2024-02-12,1.8600000000000003
2024-02-13,3.5599999999999996
2024-02-14,1.9800000000000013
2024-02-15,1.919999999999999
2024-02-16,1.88
2024-02-19,1.88
2024-02-20,2.9600000000000017
2024-02-21,1.919999999999999
2024-02-22,1.7399999999999993
2024-02-23,0.7600000000000002
2024-02-26,0.7600000000000002
2024-02-27,0.7600000000000002
2024-02-28,0.7600000000000002
2024-02-29,0.7600000000000002
2024-03-01,0.7600000000000002
2024-03-04,0.7600000000000002
2024-03-05,0.7296647939483827
2024-03-06,0.4154188506278973
2024-03-07,0.16105191306800526
2024-03-08,0.770166617092997
2024-03-11,0.5297965077317117
2024-03-12,-0.5583608042368196
2024-03-13,-0.6616617173454147
2024-03-14,1.246275534829988
2024-03-15,1.789999999999999
2024-03-18,1.1607074766202938
2024-03-19,0.6038977911557535
2024-03-20,-0.05234667514549618
2024-03-21,-0.10994432214257299
2024-03-22,-0.010455572038885474
2024-03-25,-0.22745561824470473
2024-03-26,-0.3415223589854639
2024-03-27,-0.6393400423574236
2024-03-28,-0.3699883722502375
2024-03-29,-0.44999999999999973
2024-04-01,-0.44999999999999973
2024-04-02,-0.44999999999999973
2024-04-03,-0.44999999999999973
2024-04-04,-0.44999999999999973
2024-04-05,-0.44999999999999973
2024-04-08,-0.44999999999999973
2024-04-09,-0.44999999999999973
2024-04-10,-0.44999999999999973
2024-04-11,-0.44999999999999973
2024-04-12,-0.44999999999999973
2024-04-15,-0.44999999999999973
2024-04-16,-0.44999999999999973
2024-04-17,-0.44999999999999973
2024-04-18,-0.44999999999999973
2024-04-19,-0.44999999999999973
2024-04-22,-0.44999999999999973
2024-04-23,-0.44999999999999973
2024-04-24,-0.44999999999999973
2024-04-25,-0.44999999999999973
2024-04-26,-0.44999999999999973
2024-04-29,-0.44999999999999973
2024-04-30,-0.44999999999999973
2024-05-01,-0.44999999999999973
2024-05-02,-0.44999999999999973
2024-05-03,-0.44999999999999973
2024-05-06,-0.44999999999999973
2024-05-07,-0.44999999999999973
2024-05-08,-0.44999999999999973
2024-05-09,-0.44999999999999973
2024-05-10,-0.9656985028774947
2024-05-13,-1.27687444346783
2024-05-14,-0.7814925447589227
2024-05-15,-1.242351146153682
2024-05-16,-1.2404972752028607
2024-05-17,-1.4668193764837512
2024-05-20,-1.456711997454789
2024-05-21,-1.7865783513529325
2024-05-22,-1.560291516664258
2024-05-23,-1.2589048163825802
2024-05-24,-1.7977556993831065
2024-05-27,-1.8453402008832038
2024-05-28,-1.4303495286025618
2024-05-29,-0.531478055699673
2024-05-30,-0.6334293060034804
2024-05-31,-1.504270798500948
2024-06-03,-1.7499999999999996
2024-06-04,-1.7499999999999996
2024-06-05,-1.7499999999999996
2024-06-06,-1.7499999999999996
2024-06-07,-1.7499999999999996
2024-06-10,-1.7499999999999996
2024-06-11,-1.7499999999999996
2024-06-12,-1.7499999999999996
2024-06-13,-1.7499999999999996
2024-06-14,-0.71
2024-06-17,-1.1453420061608137
2024-06-18,-1.1031887927766573
2024-06-19,-1.1065853779412016
2024-06-20,-0.43483354646241223
2024-06-21,-0.805402049140189
2024-06-24,-1.030701553041068
2024-06-25,-1.4879630701190576
2024-06-26,-1.7603890690969397
2024-06-27,-2.0351174254408493
2024-06-28,-1.678203078995012
2024-07-01,-2.6765598621238382
2024-07-02,-2.89698289038912
2024-07-03,-2.823236886071137
2024-07-04,-2.8360200289455446
2024-07-05,-2.810740392973374
2024-07-08,-3.309999999999999
2024-07-09,-3.309999999999999
2024-07-10,-3.309999999999999
2024-07-11,-3.309999999999999
2024-07-12,-3.309999999999999
2024-07-15,-3.309999999999999
2024-07-16,-3.309999999999999
2024-07-17,-3.309999999999999
2024-07-18,-3.309999999999999
2024-07-19,-3.309999999999999
2024-07-22,-3.309999999999999
2024-07-23,-3.309999999999999
2024-07-24,-3.309999999999999
2024-07-25,-3.309999999999999
2024-07-26,-3.309999999999999
2024-07-29,-3.309999999999999
2024-07-30,-3.309999999999999
2024-07-31,-3.309999999999999
2024-08-01,-3.309999999999999
2024-08-02,-3.309999999999999
2024-08-05,-3.309999999999999
2024-08-06,-3.309999999999999
2024-08-07,-3.309999999999999
2024-08-08,-3.309999999999999
2024-08-09,-3.309999999999999
2024-08-12,-3.309999999999999
2024-08-13,-3.309999999999999
2024-08-14,-3.309999999999999
2024-08-15,-3.8762571796301892
2024-08-16,-3.973365470105783
2024-08-19,-4.458473065005551
2024-08-20,-3.7083107721369792
2024-08-21,-3.5283721957845624
2024-08-22,-2.480932352994178
2024-08-23,-3.961300956543453
2024-08-26,-3.8358863620225274
2024-08-27,-4.451497754873037
2024-08-28,-3.0364512382914706
2024-08-29,-4.183700537644729
2024-08-30,-4.61044866963504
2024-09-02,-4.656694217100079
2024-09-03,1.2800000000000002
2024-09-04,1.2800000000000002
2024-09-05,1.2800000000000002
2024-09-06,1.2800000000000002
2024-09-09,1.2800000000000002
2024-09-10,1.2800000000000002
2024-09-11,1.2800000000000002
2024-09-12,1.2800000000000002
2024-09-13,1.2800000000000002
2024-09-16,1.2800000000000002
2024-09-17,1.2800000000000002
2024-09-18,1.2800000000000002
2024-09-19,1.2800000000000002
2024-09-20,1.2800000000000002
2024-09-23,1.2800000000000002
2024-09-24,1.2800000000000002
2024-09-25,1.2800000000000002
2024-09-26,1.2800000000000002
2024-09-27,1.2800000000000002
2024-09-30,1.2800000000000002
2024-10-01,1.2800000000000002
2024-10-02,1.2800000000000002
2024-10-03,1.2800000000000002
2024-10-04,1.2800000000000002
2024-10-07,1.2800000000000002
2024-10-08,1.2800000000000002
2024-10-09,1.2800000000000002
2024-10-10,1.2800000000000002
2024-10-11,1.2800000000000002
2024-10-14,1.2800000000000002
2024-10-15,1.2800000000000002
2024-10-16,1.2800000000000002
2024-10-17,1.2800000000000002
2024-10-18,1.2800000000000002
2024-10-21,1.2800000000000002
2024-10-22,1.2800000000000002
2024-10-23,1.2800000000000002
2024-10-24,1.2800000000000002
2024-10-25,1.2800000000000002
2024-10-28,1.2800000000000002
2024-10-29,1.2800000000000002
2024-10-30,1.2800000000000002
2024-10-31,1.2800000000000002
2024-11-01,1.2800000000000002
2024-11-04,1.2800000000000002
2024-11-05,1.2800000000000002
2024-11-06,1.2800000000000002
2024-11-07,1.2800000000000002
2024-11-08,1.2800000000000002
2024-11-11,1.2800000000000002
2024-11-12,1.2800000000000002
2024-11-13,1.2800000000000002
2024-11-14,1.7900000000000011
2024-11-15,2.930000000000003
2024-11-18,2.1529534631898284
2024-11-19,2.8200000000000007
2024-11-20,2.8200000000000007
2024-11-21,2.8200000000000007
2024-11-22,2.8200000000000007
2024-11-25,2.8200000000000007
2024-11-26,2.4964244687827484
2024-11-27,2.052156495469318
2024-11-28,2.043572500667229
2024-11-29,1.7229788265637864
2024-12-02,1.5781589592308463
2024-12-03,1.3250174842517144
2024-12-04,1.484069855266454
2024-12-05,1.33555344061292
2024-12-06,0.9589131088885781
2024-12-09,1.487779548240039
2024-12-10,1.2370957402469982
2024-12-11,0.9807141844618688
2024-12-12,1.1399550385649457
2024-12-13,1.1690307758781249
2024-12-16,4.2100000000000035
2024-12-17,5.010000000000001
2024-12-18,8.45
2024-12-19,8.45
2024-12-20,8.45
2024-12-23,8.45
2024-12-24,8.45
2024-12-25,8.45
2024-12-26,8.45
2024-12-27,8.45
2024-12-30,8.45
2024-12-31,8.45
2025-01-01,8.45
2025-01-02,8.45
2025-01-03,8.45
2025-01-06,8.45
2025-01-07,8.45
2025-01-08,8.45
2025-01-09,8.45
2025-01-10,8.45
2025-01-13,8.45
2025-01-14,8.45
2025-01-15,8.45
2025-01-16,8.45
2025-01-17,8.45
2025-01-20,8.45
2025-01-21,8.45
2025-01-22,8.34382677881934
2025-01-23,7.891029244460745
2025-01-24,7.823089021831736
2025-01-27,9.229999999999999
2025-01-28,9.229999999999999
2025-01-29,9.229999999999999
2025-01-30,9.229999999999999
2025-01-31,9.229999999999999
2025-02-03,9.229999999999999
2025-02-04,9.229999999999999
2025-02-05,9.229999999999999
2025-02-06,9.229999999999999
2025-02-07,9.229999999999999
2025-02-10,9.229999999999999
2025-02-11,9.229999999999999
2025-02-12,9.229999999999999
2025-02-13,9.229999999999999
2025-02-14,9.229999999999999
2025-02-17,9.229999999999999
2025-02-18,9.229999999999999
2025-02-19,9.229999999999999
2025-02-20,9.229999999999999
2025-02-21,9.229999999999999
2025-02-24,9.229999999999999
2025-02-25,9.229999999999999
2025-02-26,9.229999999999999
2025-02-27,9.229999999999999
2025-02-28,9.229999999999999
2025-03-03,9.229999999999999
2025-03-04,9.229999999999999
2025-03-05,9.229999999999999
2025-03-06,9.229999999999999
2025-03-07,9.229999999999999
2025-03-10,9.229999999999999
2025-03-11,9.229999999999999
2025-03-12,9.229999999999999
2025-03-13,9.229999999999999
2025-03-14,9.229999999999999
2025-03-17,9.229999999999999
2025-03-18,9.229999999999999
2025-03-19,9.229999999999999
2025-03-20,9.229999999999999
2025-03-21,9.229999999999999
2025-03-24,9.229999999999999
2025-03-25,9.229999999999999
2025-03-26,9.229999999999999
2025-03-27,9.229999999999999
2025-03-28,9.229999999999999
2025-03-31,9.229999999999999
2025-04-01,9.229999999999999
2025-04-02,9.229999999999999
2025-04-03,9.229999999999999
2025-04-04,9.229999999999999
2025-04-07,9.229999999999999
2025-04-08,9.229999999999999
2025-04-09,9.229999999999999
2025-04-10,9.229999999999999
2025-04-11,9.229999999999999
2025-04-14,9.229999999999999
2025-04-15,9.229999999999999
2025-04-16,9.229999999999999
2025-04-17,9.229999999999999
2025-04-18,9.229999999999999
2025-04-21,9.229999999999999
2025-04-22,9.229999999999999
2025-04-23,9.229999999999999
2025-04-24,9.229999999999999
2025-04-25,9.229999999999999
2025-04-28,9.229999999999999
2025-04-29,9.229999999999999
2025-04-30,9.229999999999999
2025-05-01,9.229999999999999
2025-05-02,9.229999999999999
2025-05-05,9.229999999999999
2025-05-06,9.229999999999999
2025-05-07,9.229999999999999
2025-05-08,9.229999999999999
2025-05-09,9.229999999999999
2025-05-12,9.229999999999999
2025-05-13,9.229999999999999
2025-05-14,9.229999999999999
2025-05-15,9.229999999999999
2025-05-16,9.229999999999999
2025-05-19,9.229999999999999
2025-05-20,9.229999999999999
2025-05-21,9.229999999999999
2025-05-22,9.229999999999999
2025-05-23,9.229999999999999
2025-05-26,9.229999999999999
2025-05-27,9.229999999999999
2025-05-28,9.229999999999999
2025-05-29,9.229999999999999
2025-05-30,9.229999999999999
2025-06-02,9.229999999999999
2025-06-03,9.229999999999999
2025-06-04,8.906424468782747
2025-06-05,9.04197229018676
2025-06-06,7.888295845225211
2025-06-09,7.523780046001225
2025-06-10,7.289612138196697
2025-06-11,7.5395740374744715
2025-06-12,9.840000000000002
2025-06-13,12.219999999999999
2025-06-16,12.219999999999999
2025-06-17,12.219999999999999
2025-06-18,12.219999999999999
2025-06-19,12.219999999999999
2025-06-20,12.219999999999999
2025-06-23,12.219999999999999
2025-06-24,12.219999999999999
2025-06-25,12.219999999999999
2025-06-26,12.219999999999999
2025-06-27,12.219999999999999
2025-06-30,12.219999999999999
2025-07-01,12.219999999999999
2025-07-02,12.219999999999999
2025-07-03,12.219999999999999
2025-07-04,12.219999999999999
2025-07-07,12.219999999999999
2025-07-08,12.219999999999999
2025-07-09,12.219999999999999
2025-07-10,12.219999999999999
2025-07-11,12.219999999999999
2025-07-14,12.219999999999999
2025-07-15,12.219999999999999
2025-07-16,12.219999999999999
2025-07-17,12.219999999999999
2025-07-18,12.219999999999999
2025-07-21,12.219999999999999
2025-07-22,12.219999999999999
2025-07-23,12.219999999999999
2025-07-24,12.219999999999999
2025-07-25,11.734636703174122
2025-07-28,11.399299302311462
2025-07-29,11.743692159127747
2025-07-30,11.262755843711803
2025-07-31,11.886763999223799
2025-08-01,14.989999999999997
2025-08-04,13.439844414185762
2025-08-05,13.691241977065753
2025-08-06,13.271748055413381
2025-08-07,13.27554608432156
2025-08-08,12.853424303167422
2025-08-11,12.752213392725544
2025-08-12,12.189104369779573
2025-08-13,15.190437298687486
2025-08-14,15.036847478934435
2025-08-15,14.676892948961056
2025-08-18,13.97544155827795
2025-08-19,14.180555074137903
2025-08-20,14.123070241137993
2025-08-21,14.33459795085981
2025-08-22,13.45769705357654
2025-08-25,13.414880852423552
2025-08-26,13.379194071156341
2025-08-27,13.365923153352243
2025-08-28,13.352443206130571
2025-08-29,13.381028298729262
2025-09-01,13.340004359531537
2025-09-02,14.001489466800562
2025-09-03,13.420634632949932
2025-09-04,12.948553437862678
2025-09-05,13.077125039863448
2025-09-08,12.711613985323332
2025-09-09,12.649666512202625
2025-09-10,12.609473319220207
2025-09-11,12.28759518070346
2025-09-12,14.050000000000002
2025-09-15,14.200000000000001
2025-09-16,14.390000000000002
2025-09-17,13.750000000000002
2025-09-18,13.69
2025-09-19,13.563044631365566
2025-09-22,14.044317821063277
2025-09-23,14.49
2025-09-24,13.936547466812563
2025-09-25,14.649999999999997
2025-09-26,13.23936029266015
2025-09-29,13.620384048104054
2025-09-30,13.618452325786652
2025-10-01,13.379736659610106
2025-10-02,13.693749163316575
2025-10-03,13.692062072615968
2025-10-06,13.364284250579336
2025-10-07,14.090000000000002
2025-10-08,13.276338998124984
2025-10-09,13.51780193008454
2025-10-10,18.43
2025-10-13,18.43
2025-10-14,18.43
2025-10-15,18.43
2025-10-16,18.43
2025-10-17,18.43
2025-10-20,18.43
2025-10-21,18.43
2025-10-22,18.43
2025-10-23,18.43
2025-10-24,18.43
2025-10-27,18.43
2025-10-28,18.43
2025-10-29,18.344050249520418
2025-10-30,17.957431044741867
2025-10-31,18.50488762609954
2025-11-03,18.201695868987027
2025-11-04,19.48
2025-11-05,19.48
2025-11-06,19.48
2025-11-07,19.48
2025-11-10,19.48
2025-11-11,19.48
2025-11-12,19.48
2025-11-13,19.48
2025-11-14,19.48
2025-11-17,19.48
2025-11-18,19.48
2025-11-19,19.48
2025-11-20,19.48
2025-11-21,19.48
2025-11-24,19.48
2025-11-25,19.48
2025-11-26,19.48
2025-11-27,19.48
2025-11-28,19.48
2025-12-01,19.185336158177602
2025-12-02,18.999079845940475
2025-12-03,18.336423312447934
2025-12-04,18.083091688272106
2025-12-05,17.803059764499327
2025-12-08,18.00829461678943
2025-12-09,18.179676179932443
2025-12-10,17.370852233073254
2025-12-11,17.346888232678026
2025-12-12,17.32256689518286
2025-12-15,19.070581497792148
2025-12-16,19.197569881000856
2025-12-17,19.303317837456973
2025-12-18,18.76182292495284
2025-12-19,17.636913237304864
2025-12-22,16.999454293062435
2025-12-23,16.985524487589704
2025-12-24,16.97130132651042
2025-12-25,16.956765456371592
2025-12-26,16.88
2025-12-29,16.88
2025-12-30,16.88
2025-12-31,16.88
2026-01-01,16.88
2026-01-02,16.88
2026-01-05,16.88
2026-01-06,16.52608926273113
2026-01-07,16.651073298983068
2026-01-08,16.453157610159444
2026-01-09,16.0740929803421
2026-01-12,15.992927782476395
2026-01-13,19.730000000000004
2026-01-14,20.229999999999997
2026-01-15,20.229999999999997
2026-01-16,19.9468714101849
2026-01-19,19.63226306918955
2026-01-20,22.439999999999998
2026-01-21,22.439999999999998
2026-01-22,22.439999999999998
2026-01-23,22.439999999999998
2026-01-26,22.083301665162356
2026-01-27,22.018043262571446
2026-01-28,21.846948102741315
